,model_size,uncertainty,deg_level,det,deg,ei
0,2,1.0,1,2.0,1.0,4.0
1,2,0.99,1,1.8910753701979053,1.0,3.576166055769145
2,2,0.98,1,1.8132268848704767,1.0,3.287791736017093
3,2,0.97,1,1.7478824249910445,1.0,3.055092971592574
4,2,0.96,1,1.6908021018606123,1.0,2.8588117476562647
5,2,0.95,1,1.6398945438105603,1.0,2.6892541148196454
6,2,0.94,1,1.593893329409321,1.0,2.5404959455355303
7,2,0.9299999999999999,1,1.551943837049678,1.0,2.408529673356478
8,2,0.92,1,1.513428805592821,1.0,2.290466749598113
9,2,0.91,1,1.4778810774206748,1.0,2.1841324789980945
10,2,0.9,1,1.4449348111684153,1.0,2.0878366085263043
11,2,0.89,1,1.4142959474662895,1.0,2.00023302701957
12,2,0.88,1,1.3857232275263007,1.0,1.9202288633059077
13,2,0.87,1,1.3590154099274403,1.0,1.8469228844202485
14,2,0.86,1,1.3340023318374727,1.0,1.7795622213478146
15,2,0.85,1,1.3105384623930452,1.0,1.7175110614115274
16,2,0.84,1,1.2884981317386142,1.0,1.660227435493899
17,2,0.83,1,1.2677719219191819,1.0,1.6072456460066562
18,2,0.8200000000000001,1,1.2482638848004448,1.0,1.5581627260970985
19,2,0.81,1,1.2298893621882103,1.0,1.5126278432237226
20,2,0.8,1,1.2125732532083187,1.0,1.4703338943962052
21,2,0.79,1,1.1962486197169364,1.0,1.4310107601746755
22,2,0.78,1,1.1808555511741863,1.0,1.3944198327388915
23,2,0.77,1,1.1663402314519797,1.0,1.3603495355034576
24,2,0.76,1,1.1526541647734596,1.0,1.3286116235696017
25,2,0.75,1,1.1397535284773888,1.0,1.299038105676658
26,2,0.74,1,1.1275986279041212,1.0,1.2714786656512567
27,2,0.73,1,1.1161534342895685,1.0,1.245798488876398
28,2,0.72,1,1.1053851907187477,1.0,1.2218764198603222
29,2,0.71,1,1.09526407433265,1.0,1.1996033925237568
30,2,0.7,1,1.0857629053796507,1.0,1.1788810866984603
31,2,0.69,1,1.076856895551251,1.0,1.159620773496278
32,2,0.6799999999999999,1,1.0685234294812405,1.0,1.1417423193503513
33,2,0.6699999999999999,1,1.0607418744182215,1.0,1.1251733241442823
34,2,0.6599999999999999,1,1.053493413977562,1.0,1.109848373294099
35,2,0.6499999999999999,1,1.046760902594659,1.0,1.095708387200785
36,2,0.64,1,1.0405287378775891,1.0,1.0827000543491285
37,2,0.63,1,1.0347827485243903,1.0,1.0707753366436914
38,2,0.62,1,1.0295100958516816,1.0,1.0598910374605386
39,2,0.61,1,1.0246991872949727,1.0,1.0500084244429775
40,2,0.6,1,1.0203396005006327,1.0,1.0410929003497906
41,2,0.59,1,1.0164220168459017,1.0,1.0331137163290902
42,2,0.5800000000000001,1,1.0129381634049852,1.0,1.0260437228822648
43,2,0.5700000000000001,1,1.0098807625328943,1.0,1.0198591545340199
44,2,0.56,1,1.0072434883696333,1.0,1.0145394448630276
45,2,0.55,1,1.0050209296799275,1.0,1.0100670690947056
46,2,0.54,1,1.00320855854139,1.0,1.0064274119306935
47,2,0.53,1,1.0018027044797875,1.0,1.0036086587030164
48,2,0.52,1,1.0008005337262014,1.0,1.0016017083066495
49,2,0.51,1,1.000200033339468,1.0,1.0004001066922728
50,2,0.5,1,1.0,1.0,1.0
51,2,1.0,2,2.0,1.189207115002721,2.8284271247461903
52,2,0.99,2,1.8910753701979053,1.166412585851959,2.628532083734637
53,2,0.98,2,1.8132268848704767,1.1502687791433346,2.484881227020429
54,2,0.97,2,1.7478824249910445,1.1367754322595354,2.364150243375335
55,2,0.96,2,1.6908021018606123,1.1250422252235603,2.258644667364439
56,2,0.95,2,1.6398945438105603,1.1146332856789392,2.164551014474687
57,2,0.94,2,1.593893329409321,1.1052850612650695,2.0795525798375465
58,2,0.9299999999999999,2,1.551943837049678,1.0968192652549436,2.0020820000510122
59,2,0.92,2,1.513428805592821,1.0891064521928278,1.931004694852189
60,2,0.91,2,1.4778810774206748,1.0820479329692803,1.8654601564741524
61,2,0.9,2,1.4449348111684153,1.0755657254623183,1.8047730603424088
62,2,0.89,2,1.4142959474662895,1.069596502162997,1.7483993882929212
63,2,0.88,2,1.3857232275263007,1.0640877168636333,1.695891772940795
64,2,0.87,2,1.3590154099274403,1.058995005206118,1.6468761455951277
65,2,0.86,2,1.3340023318374727,1.054280372105216,1.6010354018742672
66,2,0.85,2,1.3105384623930452,1.049910887452066,1.5580976197198462
67,2,0.84,2,1.2884981317386142,1.045857722528254,1.517827339773989
68,2,0.83,2,1.2677719219191819,1.0420954220462155,1.480018969714089
69,2,0.8200000000000001,2,1.2482638848004448,1.0386013435478254,1.444491700638163
70,2,0.81,2,1.2298893621882103,1.0353552184460104,1.4110855244284761
71,2,0.8,2,1.2125732532083187,1.032338803280651,1.3796580687169986
72,2,0.79,2,1.1962486197169364,1.029535599077837,1.3500820496404151
73,2,0.78,2,1.1808555511741863,1.0269306229366206,1.3222431986567202
74,2,0.77,2,1.1663402314519797,1.0245102202356053,1.296038558188314
75,2,0.76,2,1.1526541647734596,1.0222619088334008,1.2713750678081532
76,2,0.75,2,1.1397535284773888,1.0201742487583316,1.248168381897237
77,2,0.74,2,1.1275986279041212,1.0182367324171548,1.2263418736194258
78,2,0.73,2,1.1161534342895685,1.016439691479138,1.2058257902911176
79,2,0.72,2,1.1053851907187477,1.0147742174304804,1.1865565328462582
80,2,0.71,2,1.09526407433265,1.0132320934262329,1.1684760378466559
81,2,0.7,2,1.0857629053796507,1.0118057355489962,1.151531244873216
82,2,0.69,2,1.076856895551251,1.0104881419553298,1.1356736355141195
83,2,0.6799999999999999,2,1.0685234294812405,1.0092728486801914,1.120858832796867
84,2,0.6699999999999999,2,1.0607418744182215,1.0081538910971555,1.107046251977295
85,2,0.6599999999999999,2,1.053493413977562,1.0071257702124679,1.094198795235117
86,2,0.6499999999999999,2,1.046760902594659,1.0061834231151185,1.0822825841320576
87,2,0.64,2,1.0405287378775891,1.005322197021215,1.0712667247396768
88,2,0.63,2,1.0347827485243903,1.0045378264451423,1.0611231011956477
89,2,0.62,2,1.0295100958516816,1.0038264131069792,1.0518261941422433
90,2,0.61,2,1.0246991872949727,1.003184408248962,1.043352921071818
91,2,0.6,2,1.0203396005006327,1.0026085970862355,1.0356824960764806
92,2,0.59,2,1.0164220168459015,1.0020960851608145,1.0287963068926556
